q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,q1_l_est,q2_l_est,dq1_l_est,dq2_l_est,q1_l_true,q2_l_true,dq1_l_true,dq2_l_true,u1_l,u2_l,COP_s,COP_l
0.0890507139677316,-0.0071406168290762,-0.0861612653201911,-0.0375781426205695,0.0896503834900138,-0.012581339539521,-0.0992656124405736,-0.0420350564661911,20,-5.58651307172398,0.172693829059121,-0.0102393036892218,-0.210481747362754,-0.0915663283328045,0.170457266911476,-0.0093260660189542,-0.222835366658313,-0.0945673963977531,20,-18.283690978724,0.00141882959287785,0.00305846271545752
0.0864343211034128,-0.0069474031077797,-0.0906937110160161,-0.0374170249290439,0.0894797960546239,-0.013547573626358,-0.103404443830396,-0.044116363903542,19.9999999999998,-3.84102213807938,0.170022403037072,-0.0121095198744939,-0.219320621892511,-0.0958302176386433,0.166279561902841,-0.011717688908961,-0.232056391869855,-0.0960370724849286,19.9999999999987,-18.3126750135171,0.00190455418640294,0.00285761327578912
0.087682819022286,-0.0075544229722597,-0.0953032616359494,-0.0426940579893172,0.0893686168534279,-0.0133997566862636,-0.105984342093522,-0.0447127358265208,20,-5.98634389200443,0.167097681310042,-0.0135195854165925,-0.227947595295334,-0.0981137368659196,0.162783860640207,-0.0132404887007921,-0.242574788588848,-0.0999008012978204,19.9999999999986,-17.1367791900992,0.00131060995441297,0.00298130338783063
0.0872900070313097,-0.0083780997585979,-0.0998832464756027,-0.0453250158431459,0.0879148637881901,-0.0144753916705228,-0.110596427889088,-0.045794812270733,20,-6.37063404061349,0.165879604290452,-0.0138135595723344,-0.239347811402913,-0.102927579052852,0.159293415227788,-0.0142295237328859,-0.252444763903994,-0.102325383354608,19.9999999999985,-16.7984301134348,0.00113529071566891,0.00288085676173798
0.0858158182626669,-0.0092119589436552,-0.104480752919304,-0.0458623580590021,0.0863966065817362,-0.0130711853362367,-0.112827145124672,-0.0483275969723228,20,-5.36015533637836,0.163598530268945,-0.0150106618506034,-0.249266268430694,-0.107004693886999,0.155968107676387,-0.0156704360089904,-0.260826485458305,-0.104049659739338,19.9999999999989,-16.3984577648868,0.00128138255127359,0.00281668153546281
0.0857616108554412,-0.0104333855161884,-0.109024733096426,-0.04841553625338,0.0837832492057756,-0.0123639536893352,-0.11865159275361,-0.0492374395180685,19.9999999999995,-5.82675444882177,0.160568514149524,-0.0149453575871903,-0.258697119262018,-0.107310995204719,0.153688740921311,-0.0157579078298709,-0.266751356727355,-0.108177837078475,19.9999999999989,-13.6129227770614,0.000962088816826585,0.00338242348261837
0.0846326687917892,-0.0125593872554638,-0.112375798051271,-0.0492469104030388,0.0824155291521406,-0.013371511016142,-0.122771934440868,-0.049159235134502,19.9999999999996,-5.5722380786943,0.15645296741876,-0.0161216984237147,-0.265850156042517,-0.111364690690244,0.151008448181652,-0.016237018041147,-0.275204300516288,-0.114142223440129,19.9999999999988,-13.6294734952074,0.000967769726542213,0.00323212631159772
0.0818721627006294,-0.0122914023858684,-0.118481597367465,-0.0488705986167627,0.0823018725888867,-0.0128248458255995,-0.126522806118972,-0.0510444973406508,19.9999999999997,-3.25457211965508,0.154504008417805,-0.0182519658854777,-0.270907464446501,-0.118343430019783,0.146960874652126,-0.0174652097972837,-0.284795787015863,-0.115578740891401,19.9999999999984,-16.3994586155269,0.00158720467581992,0.00230831799701715
0.0805246782828962,-0.0135772404966309,-0.120433651029662,-0.0532094335769746,0.0827795970283472,-0.0126085750867832,-0.131509590490623,-0.0499133037873094,19.9999999999996,-5.23754651054441,0.149991443158805,-0.0184244435127386,-0.28107330649331,-0.117312255207356,0.14462808581975,-0.0218501401711066,-0.291232314222154,-0.120537290492387,19.9999999999984,-12.4481798697565,0.00106697931811551,0.00328615187049081
0.0800668867984234,-0.0129266300588044,-0.124771807896691,-0.0532897757234672,0.082628463906802,-0.0142545142188495,-0.136400497282115,-0.0517610081208763,19.9999999999992,-3.96812378571143,0.147139258260327,-0.0208493071499206,-0.286358171152022,-0.122099369038798,0.142151569391395,-0.0246564188262724,-0.297473670246649,-0.122041128665462,19.9999999999981,-13.795543412224,0.00144852577456591,0.0028677185439646
0.0786442592584978,-0.0140104540629952,-0.128409802413202,-0.0535665334646714,0.0822298993814508,-0.0134580317682565,-0.139316729247111,-0.0546275719949934,19.9999999999979,-3.10805378002059,0.145138567584258,-0.0220775302245669,-0.293446155093672,-0.126026127453263,0.140083703610529,-0.0243309595851871,-0.303254080822941,-0.125966143378591,19.9999999999973,-14.1119262258294,0.00163818621669965,0.00265289804013634
0.0771839916405135,-0.0143059250501033,-0.132121582601051,-0.053986512884431,0.0807481760687825,-0.014006998751637,-0.143178862638443,-0.0585263560385511,20,-2.18288189906575,0.142210411522438,-0.0217291636424976,-0.301887755651314,-0.126911762662795,0.136391849628222,-0.0239927221073642,-0.309186107454902,-0.130800797411662,19.9999999999965,-11.8939028573202,0.00180665545948372,0.00298765567397077
0.0780880522250609,-0.0144813419142573,-0.137628494619294,-0.0578492466021172,0.0780930417350122,-0.015328920141818,-0.145496092068293,-0.0592125230639075,19.9999999999997,-3.15435633742094,0.137661972960119,-0.0250610813994538,-0.306875715301677,-0.131625714971187,0.131934932643613,-0.0239087344074739,-0.314835234699611,-0.13508538363043,19.9999999999954,-13.1664954550008,0.00140366422342044,0.00238499639491756
0.0784074196092026,-0.0172643558410443,-0.13853505384424,-0.0630363881220587,0.0783588332550352,-0.0168125027512941,-0.149690982893286,-0.0559064728320747,20,-6.41479975127502,0.134117189109952,-0.0273371623023878,-0.313356227868215,-0.134667728917281,0.131910588253898,-0.0241674979863502,-0.320971040628905,-0.136672844634843,19.9999999999846,-13.064922690927,0.000545109749699326,0.00241783322424313
0.0764607836482204,-0.0151364523162109,-0.143557810027786,-0.0579013212996302,0.0771070532921852,-0.0177129367906295,-0.153762954028985,-0.0578186152659085,20,-1.46275545905448,0.132542119990358,-0.0289578706510852,-0.320457853464056,-0.141136881993425,0.129063177624601,-0.0256140386188341,-0.326429414759287,-0.139168422926094,20,-15.0037112539616,0.00185699418045913,0.00176114248677405
0.0747630152187236,-0.0157424774129805,-0.144728334569617,-0.058361978762788,0.0745790288533507,-0.0185869510567576,-0.156862361041746,-0.0601814382592503,20,-1.23847687729228,0.128341198136339,-0.0302406260515122,-0.328371934258634,-0.14246543004152,0.123332993520074,-0.0259985978155528,-0.332841299677724,-0.141453182187463,19.9999999999881,-13.2624528445535,0.00177713371997119,0.00187334044944322
0.0727738096203217,-0.0156097698282012,-0.148282659970918,-0.0595084557164898,0.0732550776812325,-0.0188089210108692,-0.157023540423857,-0.0638331825823277,19.9999999999999,-0.622543377472958,0.124469042945254,-0.0316596652945141,-0.333350666745669,-0.145256255436257,0.120011290879517,-0.0260951014825759,-0.339549206000481,-0.143467780832633,20,-13.2129774149739,0.00186356809117273,0.00167689535344045
0.0694309467305346,-0.0155402477714934,-0.150371869443938,-0.0609141989287314,0.0722212651644261,-0.0186198511579363,-0.157155420013931,-0.067272544812327,19.9999999999981,-0.328378943626774,0.120160473412376,-0.0330677677498602,-0.339355333700733,-0.146174737534028,0.115302865349937,-0.0269515224743427,-0.34501658047191,-0.147171379785152,20,-11.73697452002,0.00187222006871418,0.00179663065724006
0.0682797501229155,-0.015350385203854,-0.153040427456536,-0.0650184949999979,0.0715429878588789,-0.0183033131650559,-0.159572699133325,-0.0684584748745868,20,-1.79056352996043,0.117060511475661,-0.0331014311349708,-0.344601672918385,-0.147661631786866,0.110798837707377,-0.0288352726189815,-0.350491646597838,-0.148537701064945,20,-10.743151940066,0.00142521893610774,0.00182600229402303
0.0675794171649987,-0.014429905868324,-0.155955991669832,-0.066673510433493,0.0700222487707334,-0.0167713321438538,-0.161966416427192,-0.0709175231587772,19.999999999999,-1.72580775147288,0.113395854304739,-0.0343201756225154,-0.349878452985381,-0.149700952759305,0.104762734721501,-0.0299194808475731,-0.354898957496727,-0.149992785333696,20,-10.1809663124275,0.00130687048721895,0.00161849279490727
0.0669779987771378,-0.0146520698037364,-0.159640908093179,-0.0693068078607677,0.0667888037924379,-0.0182685283178078,-0.164310501497181,-0.0730105029099615,20,-2.22330156419829,0.111086077924828,-0.0346845274378216,-0.355299847359703,-0.15202181199254,0.101849764293332,-0.0319791709085358,-0.357480419261657,-0.153789562660864,20,-9.81490602960332,0.000993367127943315,0.00158480379707629
0.0641781759564971,-0.0159450461013806,-0.16318842050109,-0.0712859268324396,0.0651700106451732,-0.0192234168776234,-0.166482006493034,-0.0740813492862886,20,-2.18363013829236,0.105894111878474,-0.0363017158895157,-0.359518660559447,-0.153263867888371,0.100115714268045,-0.0324672787720646,-0.361304573602063,-0.153228946062132,20,-8.88714870188975,0.000921014407531642,0.00173835172002876
0.0621322299494275,-0.0171277965403026,-0.164323195099793,-0.0699089982193667,0.0622088207091723,-0.0211869767813222,-0.16818721200195,-0.0782524505624139,20,-0.936026236597804,0.100961287458247,-0.0372085743343744,-0.362809981032007,-0.154547687593661,0.0969744459165555,-0.0349439501844644,-0.366025231840173,-0.157539333013126,20,-8.13894404382039,0.00112193991449041,0.00180518577761522
0.0608655391287585,-0.0204608180134931,-0.166404121524572,-0.0746461289433586,0.060792944557751,-0.022352305474962,-0.170205234026502,-0.0773205393226757,20,-3.45958896635383,0.0978370861470572,-0.0386900404265688,-0.365198322624599,-0.158668158230275,0.0925299681192347,-0.0360323697831137,-0.371098874729348,-0.157457598204269,20,-9.67472820301341,0.00034343438004384,0.00112427581309915
0.060275648053778,-0.022697624459539,-0.167383366495889,-0.0759259554861593,0.0603911316532189,-0.0220403563088985,-0.173230820918049,-0.0746904673833845,20,-4.20402261797992,0.0939171712315955,-0.0399543134718628,-0.369967420227123,-0.16089789975261,0.0884530738297173,-0.0386419958171907,-0.375548378708154,-0.158810498387031,20,-9.32632351520493,9.24883249588553e-05,0.00102266960396819
0.0595869364323102,-0.022741930951343,-0.170853986326667,-0.0749392873005088,0.0603012508292903,-0.0235765994894587,-0.176130791029158,-0.0746555138355538,19.9999999999978,-2.6157155840014,0.0892204219937407,-0.0414755534340101,-0.373885019648055,-0.160811784555124,0.0842548814232775,-0.0405722575770764,-0.378965748271735,-0.161132464333965,19.9999999999886,-7.76989260240353,0.00058318112170127,0.00123098268384574
0.0588845098304621,-0.0230696870426205,-0.172638163735107,-0.07666476954702,0.0607031298820318,-0.0235845064386918,-0.177795534307167,-0.0742011167550473,19.9999999999993,-3.08650720381343,0.0859199382615976,-0.0429513809647755,-0.376865736192144,-0.163548664490354,0.082449640066574,-0.0412544677508622,-0.381370040796941,-0.162161012787251,19.9999999999871,-8.32075516469599,0.000476403429015046,0.00097699566336682
0.0580550305479449,-0.0231255985673271,-0.174604660311008,-0.076978467235137,0.0581143694833041,-0.0258280221528665,-0.180671043732953,-0.0753843227647371,19.9999999999995,-2.62564381853018,0.0827216713727126,-0.0445850961315364,-0.379394561358108,-0.165788039658777,0.0772497307254221,-0.0417140299623484,-0.386401933226684,-0.161395452475534,19.9999999999857,-8.74528754463481,0.000490150376595929,0.00051991805641476
0.0571858394369364,-0.0227820318159784,-0.176541355571495,-0.0754124989102103,0.0571824649148459,-0.0269879193635534,-0.182916587197598,-0.0762510340029453,19.9999999999996,-1.01095631530119,0.0787936413403363,-0.0463855435706787,-0.381790986058979,-0.166756352143012,0.0741662196930045,-0.0423534918930429,-0.389364775794637,-0.162299810544502,19.9999999999859,-8.37506366082714,0.000913558742551368,0.000434491513413937
0.0575153760077232,-0.0253696657661237,-0.178835650325824,-0.0801166275800249,0.0545064707316174,-0.0288522957772266,-0.183290007723256,-0.0764701525372542,19.9999999999999,-3.60974503391756,0.0757411778734108,-0.0471086167355882,-0.385981394776146,-0.168956165538682,0.0700951651874319,-0.0438093874951166,-0.392471263384364,-0.161270457742588,19.999999999984,-8.20751787722894,3.74140383646329e-05,0.000244704207881559
0.0552254620498389,-0.0263088054512774,-0.180039193109107,-0.0804203681508895,0.0519417139101526,-0.0302735270416752,-0.185468194536882,-0.0761425189387945,19.9999999999999,-3.24285757331088,0.0715971473106531,-0.049376974249085,-0.389833687818441,-0.168359139826061,0.0672795198801477,-0.046522738323141,-0.394524118208225,-0.16197745355697,19.999999999985,-6.60392222756528,4.29734335317415e-06,0.000588537268920677
0.0529315649316103,-0.0273365284187656,-0.182066832997046,-0.0791988676888714,0.0501000238412691,-0.030258558179171,-0.187126889463224,-0.0763420633334626,19.9999999999998,-1.78838307529566,0.0677615064488412,-0.0499997841960729,-0.391397336735784,-0.167960772460759,0.0624228388267885,-0.0498078134314518,-0.396557934659581,-0.162489934369784,19.9999999999864,-5.45096629023418,0.000298979783949528,0.000677184939833373
0.0511285958761048,-0.0300579038814754,-0.182941218814263,-0.0805156537562596,0.0483884769858938,-0.0315392054879245,-0.187433543564023,-0.0769162051281244,19.9999999999998,-2.46268154914241,0.0647351534840286,-0.0499717155723669,-0.392998571491663,-0.168500461968523,0.0575087577130314,-0.051303052048499,-0.397763874288023,-0.161322985889667,19.9999999999868,-4.84772854520737,1.92935464807377e-05,0.000555883816649509
0.047982806828009,-0.0311072130785239,-0.185022360539688,-0.078690464090403,0.0462471173819916,-0.0342139367931904,-0.18676890848164,-0.0782474264231312,19.9999999999997,-0.506514263928963,0.0593398199737708,-0.0517677696715644,-0.396346549870015,-0.169176722614753,0.0546526832811148,-0.0539333683430566,-0.396163805273366,-0.163221769086691,19.9999999999873,-3.82137341787747,0.00050415136336301,0.000723503025912437
0.0461754583447479,-0.0326534811324257,-0.185104185830631,-0.0800131848528763,0.0436401275397415,-0.0355328010768907,-0.184977766663605,-0.0787135238391323,19.9999999999996,-1.20247266839382,0.0545446238929331,-0.0543812883376134,-0.397791390029701,-0.171705816800268,0.0499945211001038,-0.054937986238771,-0.396345446625989,-0.164157831794533,19.9999999999869,-4.61511245477963,0.000160258982676776,0.000206794100010701
0.0439393244865627,-0.0343918792248582,-0.185073959930759,-0.0805656368254242,0.042399741836446,-0.0360211147420882,-0.185766135586386,-0.0795618084909372,19.9999999999993,-1.44025502089183,0.0478913911588047,-0.0556609307564004,-0.398181710407638,-0.168862579126869,0.0467316933025273,-0.0586875741650243,-0.396778211593766,-0.165343059795769,19.9999999999907,-1.9895508557372,1.87002088604134e-05,0.000831298640137335
0.043303230777213,-0.0347896846073085,-0.186132394554944,-0.0821305055439346,0.0422695974588459,-0.0354984841319876,-0.185502820505722,-0.0790282889182831,19.9999999999996,-2.03145415324846,0.0422027930346413,-0.0579875490032096,-0.397889004495494,-0.170655237875499,0.0420948037200764,-0.0616162060917403,-0.397437541214617,-0.168323666631535,19.9999999999915,-2.59479860435343,-0.000176512936519427,0.000425079418736018
0.042570793675908,-0.0344762119763327,-0.186897545250927,-0.0814127348243754,0.0398786009578781,-0.0367881483580869,-0.187370536125401,-0.0771661561767393,19.9999999999995,-1.24282929164239,0.0382728208951766,-0.0594903900296217,-0.398177833850555,-0.170869247835288,0.0375523497229877,-0.0615369536545795,-0.394946177228975,-0.170128496056583,19.9999999999832,-2.27001092849128,-7.83353216033406e-05,0.000203210451026764
0.0406110583547325,-0.0342732121389772,-0.18945369122348,-0.0790001534170058,0.0378557179019246,-0.0372192857662053,-0.185769247225382,-0.0778919242456732,19.9999999999993,1.18345976163145,0.0343037217800063,-0.061830113596169,-0.397211168550744,-0.172423807101747,0.0346689806527205,-0.0644485087561707,-0.395593276980298,-0.169930481208699,19.9999999999841,-3.19642834922008,0.000492030630419426,-0.000186610042982236
0.0400302960576235,-0.0362294373525291,-0.190874637578826,-0.0820022430851199,0.036252817251125,-0.0390591030922914,-0.186282731027617,-0.0782145126196697,19.9999999999997,-0.408829894185118,0.0307418465718736,-0.0636592125103415,-0.39669755535501,-0.173275903903806,0.0310249398026722,-0.0662878786166641,-0.394524357887782,-0.170328291558082,19.9999999999845,-3.56961388457467,-2.82049177650815e-05,-0.000503561951024489
0.0382933632707417,-0.0375490058848852,-0.190704742786115,-0.0818858133633599,0.0348363083336327,-0.0407101761529102,-0.186780039670456,-0.0792169064909777,19.9999999999995,-0.310297566178654,0.027046928404953,-0.0635766842393855,-0.397335275803675,-0.169858450591382,0.0273581846357372,-0.0667613894587738,-0.393205967968264,-0.169680571642334,19.9999999999865,-0.779777973851196,-5.51582300581231e-05,6.50761171369473e-05
0.0346982791912297,-0.0380506444989106,-0.190537865310021,-0.0801640588338851,0.0331578794872771,-0.0397479402941805,-0.186661742748313,-0.0805234307285782,20,1.16261904341872,0.0233691771434813,-0.0645242029039917,-0.397082575581273,-0.169143732227754,0.0246749591272814,-0.0691823387663613,-0.391949801277139,-0.171067164918104,19.9999999999877,0.012624804586217,0.000230593934017233,0.000169855283352587
0.0336943822492993,-0.0371865437506668,-0.19238502999669,-0.0798018010603899,0.0328718633146141,-0.0403822026191472,-0.185839813998812,-0.0817036918783359,20,2.1612088118177,0.0207126011167178,-0.0653805719448937,-0.39597395463384,-0.16921054033636,0.0209440433917115,-0.0714372174471101,-0.388097250288112,-0.172178544090881,19.9999999999954,-0.0224829559335333,0.000511326890898504,-4.18685770016485e-05
0.031028782028523,-0.0376835081673985,-0.192290037486552,-0.0809901521115371,0.0317404910941037,-0.0407326466151678,-0.187194872672521,-0.0831093428554658,20,1.80915823521602,0.0175062579370064,-0.0686477615343856,-0.391641680635512,-0.171449246741914,0.0152001640833766,-0.0737483277382193,-0.388307792213835,-0.171588716014883,19.9999999999957,-2.50063199737168,0.000343833279881725,-0.00111827030473579
0.0291248132908503,-0.0393747549003146,-0.191000155749664,-0.0830378544517736,0.0295186421884802,-0.0421500458963221,-0.187172817180089,-0.0823282945102704,20,0.326914954753491,0.0145967888516962,-0.0706352785721813,-0.389541753375713,-0.1689573743915,0.0113403599157071,-0.0757315693523484,-0.386668950531602,-0.171052733193562,19.9999999999968,-1.46186531175171,-0.000200930416489337,-0.00103237305351911
0.0270603615227977,-0.0407487672615568,-0.190458842493924,-0.0819390523030702,0.0283138130987627,-0.0422980659968331,-0.185786486526722,-0.0830337628147405,20,0.945625176422411,0.0128254466976036,-0.0728379956805828,-0.389582552039259,-0.169469094566666,0.008491351730178,-0.0779222207545669,-0.385715965129279,-0.169031311120306,19.9999999999969,-1.86153164805364,-0.000100595879480905,-0.00130206273519286
0.0261705659596044,-0.0436547406813611,-0.189183189217508,-0.0829228112694717,0.027479102438354,-0.043302559854142,-0.185565346605021,-0.0817660431681378,19.9999999999999,-0.279983118050808,0.0096235895485564,-0.0769310297663874,-0.386505961962421,-0.170204947764036,0.006452829943678,-0.078927451751124,-0.384109590581099,-0.167041903230691,19.9999999999976,-3.29316883571359,-0.000492759315705314,-0.00186614816006089
