q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s
0.0811215912316879,-0.0094604644486671,0.0010178060275832,0.0120414467003861,0.0873,0.0,0.0,0.0,0.0,0.0
0.0861860541138267,-0.0048070398384824,0.0130592550473968,0.0070719825671678,0.0869302333428292,0.0016637934373233,-0.0035055314848204,-0.004526405585911,5.75572115754172,-3.40621718305157
0.0841534883312509,0.006223321705245,0.007713437534285,0.0056123489975145,0.086952954825954,0.001223784120306,-0.0083137493685441,-0.0046409874720301,7.40117518392761,-1.79027656709084
0.0891811423242313,0.0080824705860366,-0.0001720902442018,0.0015071214166173,0.0857240102101869,0.0003787524168992,-0.0131584878916147,-0.0049609846610736,10.6423415652214,-0.157640117840899
0.0894011914357407,0.0060552652358336,-0.009180485042442,-0.000302420532608,0.0863180577127095,0.0008766309840838,-0.0189921037259837,-0.0051097146147007,13.5398243225602,0.321275994990167
0.0893244780600004,0.0061422703407437,-0.0149498627462518,-0.0030554319574961,0.087700282096247,0.0031395987802747,-0.0258606200177458,-0.003278216182097,15.4451953497118,1.32257382132259
0.0882313938419791,0.0049473257937736,-0.0237344037986724,-0.004245125331921,0.0876639385374856,0.0041339728398348,-0.0317629515193835,-0.0040372995772063,18.1078740256139,1.6696735068072
0.0878343771102934,0.0044618729722946,-0.0312087979722048,-0.0067492971282762,0.0863196220572412,0.0049453201385496,-0.0343831817714707,-0.0041493039616017,19.9999996603934,2.42670721702032
0.0883841411967507,0.0040177569438493,-0.0324799258798966,-0.0023576839783359,0.0847745320857639,0.0035960393954605,-0.0380376921755163,-0.0097737684026453,19.9999999999931,0.777867513249639
0.0864578084243484,0.0042637443400728,-0.0388290960241233,-0.0094363997417242,0.0827973498466232,0.0033314921058878,-0.043043787310615,-0.0091576020697129,19.9999999999989,2.81868095129936
0.0866009127789619,0.0045756730340668,-0.0435915289955465,-0.0102406792720562,0.0837332640407618,0.0050613609445156,-0.0479672519277625,-0.007750205448724,20.0,2.75706102668984
0.084825067821171,0.0039944835867684,-0.0488679984608002,-0.0096032143416979,0.0823012239689347,0.003383536495857,-0.0533043989155993,-0.0075938846574549,19.9999999999962,2.14901145937446
0.083074520932506,0.0032369590956651,-0.0526321063043805,-0.0097273040562446,0.0828105249571996,0.0025829129377994,-0.0572055647729284,-0.0096848182796426,19.9999999999999,1.89728674261099
0.0834435398060296,0.0037110921857264,-0.0565259055228675,-0.010703019841289,0.0829602712929917,0.0034613622517566,-0.0622580022659701,-0.0113554488934422,20.0,1.96655938478663
0.083820884130686,0.004143759048851,-0.0601640306892585,-0.0136139393975071,0.0832817307375203,0.0016767484613452,-0.0651537442679027,-0.0092817199654468,19.9999999999988,2.71048910111914
0.083811534635633,0.0030901243536312,-0.0654745465408388,-0.0112135237689962,0.0808410243267398,0.0008585456290813,-0.0679820356285803,-0.010078075540694,20.0,1.39251220991043
0.082496311739482,0.0039023168876568,-0.0689623956173568,-0.0151012794438913,0.0799375117921521,0.0011840449034414,-0.0739572318043854,-0.0104099387975907,19.9999999999999,2.57587190260572
0.0814825436388141,0.0037696057115091,-0.0745442028781171,-0.0164578050716739,0.0796582050575678,0.0009826531702337,-0.0779217023397291,-0.0092713033762594,20.0,2.63921480110508
0.0796113060917309,0.0038515102264118,-0.0775564081166709,-0.0172420700357258,0.0778707715213697,0.0014345427325652,-0.0842467865818425,-0.0076390581002947,20.0,2.75231828991278
0.0789201618159619,0.0036047958234411,-0.0815820939028808,-0.0173588868225114,0.0771717813499176,0.000729284112551,-0.0882372803061614,-0.0075427061879729,19.9999999999999,2.48894408492853
0.0773078965004734,0.003012701732848,-0.0856317754574376,-0.0176610294473757,0.0753701624497381,0.0009795915186117,-0.0927464902766841,-0.0076133960423506,20.0,2.28697136614449
0.0744478913947828,0.0003661568428147,-0.0883769879085588,-0.0127936980055902,0.0743231919666158,0.0015541029419567,-0.095289525614455,-0.0129280909536478,20.0,0.273071324108621
0.0726294042946192,0.0013618265556799,-0.0892696615262182,-0.0202646942572494,0.0733408403455981,0.0020685740247718,-0.0994264380720724,-0.0116840042138668,19.9999999999965,2.90899224076842
0.0724077075897654,0.0013918759130363,-0.0925344529022959,-0.0181182867439008,0.0718222533470155,0.0008872260385057,-0.102630594398692,-0.0134944390057035,19.9999999999983,1.94133071644026
