q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s
0.0842867253024813,0.0108950905743196,0.0159840855945788,-0.0150603870880418,0.0873,0.0,0.0,0.0,0.0,0.0
0.0817698591139482,-0.0065548635808511,0.0069512392594972,0.0032706442817378,0.0853698716293615,-2.12768426710045e-06,-0.0050310966747534,-0.0018883626838932,7.27101368698743,-2.19448185056567
0.0861622901444824,-0.0031693964961002,0.0018005977781451,0.0027554536159628,0.0854277634075431,0.0008174375875169,-0.0092471878442432,-0.004251171432765,9.47120630772258,-1.68094181531678
0.0864310559237502,-0.0031464833862576,-0.0069109964848056,0.0022716562188875,0.0856692217781756,0.0008542365269464,-0.0133508502192042,-0.0085826012797938,12.2619566175084,-1.47037150410236
0.0872039269749994,0.0006147868902329,-0.0173092234428675,-0.0034204491766874,0.0851084106659583,-0.0011107349912334,-0.0179326232781814,-0.0089951867236514,15.8773817749868,0.935936017058083
0.084737703971089,-0.001510201335953,-0.0233450867021317,-0.0074538443010206,0.0829347912512847,-0.0011469095521477,-0.0227295624780241,-0.0067682862740287,17.6018778512178,2.18414498774666
0.0863602940910523,-0.0027683110741824,-0.0297564193991668,-0.0049301786927561,0.0812133999647463,-0.0016458962268506,-0.0271754373786501,-0.0081827326804921,19.7036769217195,1.19837619627778
0.0863263560789501,-0.0048352143261947,-0.0330888661093613,-0.0022008993151569,0.0794158365222902,-0.0011793437085158,-0.0313352889739601,-0.0135711499122273,19.9999999301968,-0.0840218510727411
0.0854900105876589,-0.0029197425089808,-0.0351808068926912,-0.0092079210209117,0.0794172543775908,-0.0019608803022972,-0.0362149834931744,-0.0134076454623636,19.9999999995823,2.37440165216811
0.0831752470281343,-0.004921531100287,-0.0398006513884999,-0.0058864840337656,0.0797294977423444,-0.0009586974487944,-0.038785801146383,-0.0154841205891407,19.9999999999999,0.789664060624823
0.0804548649438089,-0.00513128636288,-0.0424597925023305,-0.0088298573770259,0.0781571997255923,-0.0017151220512891,-0.0436262817620831,-0.0190136107241756,19.9999999999997,1.66826289573678
0.0797664662515028,-0.0047423594011435,-0.0451934123341034,-0.0101804544654465,0.0772847405429079,-0.0036292407360894,-0.0482808717264882,-0.0204665568235836,19.9999999999988,1.98249388698985
0.0779570607126879,-0.0037238661920629,-0.0477355142883957,-0.0152341499895675,0.075257091003515,-0.0041806665685833,-0.0547816316369989,-0.0179382283380699,19.9999999999999,3.67140383645677
0.0767704086555577,-0.0030839878146396,-0.0525475516218358,-0.014033734167805,0.0723075326659749,-0.0034864325705411,-0.0597776736944569,-0.0154896519857943,19.9999999999981,3.00012982858448
0.076816849787701,-0.0038706036130733,-0.0586627316216809,-0.0110518884556277,0.0713314228083331,-0.0040435319087479,-0.0641740695064563,-0.0169028424258653,19.9999999999995,1.44598405990046
0.073658409275498,-0.0040977642098428,-0.0621729991493756,-0.0127513801692256,0.0715633148153725,-0.0055428672556228,-0.0665834058842048,-0.0169935667147091,19.9999999999999,1.84899454838328
0.0731884552705778,-0.0031378836951159,-0.0668962247255965,-0.0159067502578769,0.0721467527742696,-0.0054076061896906,-0.0705277693315867,-0.0158639322456599,19.9999999999998,2.6735632454067
0.0713683403700861,-0.0030708977465078,-0.0690545304143994,-0.0144634803684554,0.0719696221675973,-0.006161675892264,-0.0743488266569315,-0.018257696758585,19.9999999999999,2.08877946809073
0.0721816406976556,-0.0029642517372235,-0.0736426311617056,-0.0140758661084904,0.0718126682690401,-0.0061182463884003,-0.0781006157436233,-0.0195836644292013,20.0,1.59109925123474
0.072953446594201,-0.0024303621561398,-0.0784036781268105,-0.0175460990934051,0.0719359907260484,-0.005430682010485,-0.0820972464726344,-0.0186074734711564,19.9999999999999,2.43647533775013
0.0736307807572576,-0.0027297608684116,-0.0825541609057211,-0.0173482574162669,0.071163408914544,-0.004977063802227,-0.0840497491032506,-0.0181237908644086,19.9999999999971,2.00325060868352
0.0734226184807305,-0.0030400788353849,-0.0861108187138985,-0.0173360244928383,0.0693302771188174,-0.0071190109791491,-0.0874696258815514,-0.018247178988434,20.0,1.70828964871055
0.0727968123682219,-0.0028479378347047,-0.0913761867443833,-0.0213738633340108,0.06951520414032,-0.0079664683556089,-0.0903245989830074,-0.0133725880498796,19.9999999999983,2.72605040688705
0.0721646515115391,-0.0038786609632945,-0.0943855165065522,-0.0171508169313573,0.0671563217589584,-0.0068615684937717,-0.093024281167962,-0.0140742120794876,19.9999999999981,0.984827322627034
0.071970447640302,-0.0060718051038343,-0.0987408587208169,-0.0145602019525192,0.0655298846985183,-0.0067999938756629,-0.0946641476024404,-0.0204542013523867,20.0,-0.426580276577148
0.0699300599004553,-0.0058876672536137,-0.0996799270512802,-0.0203808778432779,0.0645390235260007,-0.0070290482543255,-0.0966884936477874,-0.0223409922350568,20.0,1.57454408427918
0.0691426615432972,-0.0063207328233201,-0.103300390919209,-0.0215378798938657,0.0645160810176892,-0.006580795016456,-0.0984582711453913,-0.0224184561659228,19.9999999999998,1.68186971126045
0.0680505504237966,-0.0068626251038093,-0.107709263107515,-0.0222582612452098,0.0635981652607987,-0.0070872511574158,-0.101692811825939,-0.0229893150287491,19.9999999999998,1.58123849836338
0.0682351274512378,-0.0087502205916959,-0.109909921086691,-0.0200743378745855,0.0618434819377077,-0.0058426193839751,-0.104625621414514,-0.0268680747259392,19.9999999999996,0.486590556932143
0.0665555998849428,-0.0070196146690934,-0.111523308615712,-0.0261340020975732,0.0598208846660707,-0.0059281629184604,-0.108871596197552,-0.0247134036914158,20.0,2.65108657500183
0.0644012320877918,-0.0086611401100838,-0.115228735118191,-0.021805648387619,0.0607020597398001,-0.0047147506718285,-0.112439537269599,-0.0277601050958808,19.9999999999972,0.817104711375947
0.0636534051698062,-0.0087489465902566,-0.116884660102019,-0.0244806745045631,0.0587442580890747,-0.0047553242899817,-0.112145016961721,-0.0286212654856531,19.9999999999998,1.62129317803742
0.0619405628751336,-0.0090011763644676,-0.119951769101794,-0.0239064553817209,0.0568052979933145,-0.0056906694831074,-0.115195080359307,-0.0324253768449925,20.0,1.23007735569582
0.0575524270703837,-0.0091370159161374,-0.121699163901351,-0.0274138648161403,0.0555961069980972,-0.0064779512977452,-0.117048158475869,-0.0327507804348575,20.0,2.43418388656632
0.0543185699068103,-0.01013072873302,-0.123576451914867,-0.0270449579682534,0.0546578124879166,-0.0068210358439561,-0.119156516317974,-0.0325800580083817,19.9999999999999,2.18633430897893
0.0522919378320184,-0.0088594414508215,-0.124457352082296,-0.0300231430342961,0.053435006389085,-0.0064667992840807,-0.120286836813384,-0.0287351841765049,19.9999999999999,3.32578110283452
0.0497526801608024,-0.0098998010228234,-0.125535711272828,-0.0273956590007158,0.0524660062843866,-0.0076852063414499,-0.121831603462727,-0.0283135794601463,19.9999999999998,2.3400401112156
0.0478452694823592,-0.0102357123701957,-0.12574693076803,-0.0262738285423061,0.0516913533976852,-0.0069918352610582,-0.124325989495067,-0.0288298502346064,19.999999999998,1.97721305455229
0.0465447561604194,-0.0094322330793195,-0.125128955066024,-0.0279446311936169,0.0510652454992801,-0.0063644791936304,-0.126015187660391,-0.0295294458956658,20.0,2.71495658433246
