q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s
0.073796758047813,-0.0044138800109629,0.0093458060254673,-0.0205118844235148,0.0873,0.0,0.0,0.0,0.0,0.0
0.0927233074184378,0.0117556771411999,0.0124742418574831,0.0110611655831398,0.0859715661740112,0.0001553843667195,-0.0044382691526342,-0.003914029805957,6.78847825320807,-3.23070225625261
0.0923666288309963,0.0092547134650376,0.0035137861095613,-0.0061468105432295,0.0844622502013766,0.0026473671839948,-0.0110917638185309,0.0036807687105966,10.1414146744145,2.60968356054293
0.092465788891294,0.0072627737704031,-0.0027603464659035,-0.0051326814223727,0.0851956152329485,0.0026110753399791,-0.016250751433048,0.0088811519799528,12.064837351044,2.08935956226549
0.0948335776859176,0.006391494766787,-0.0148771002762795,-0.0018067840336475,0.0847608095371571,0.0011954755906684,-0.0228373162838105,0.0079067505622829,16.0258518170182,0.881817296237713
0.095743774699274,0.0038824891876108,-0.0214000554056339,0.0025036458593981,0.0847086206393329,0.0017543672599145,-0.0273973184203003,0.0026518513325711,17.9988406226661,-0.847870487112274
0.0933683408908892,0.0039728098232465,-0.0267608782828208,-0.0019310706666393,0.0843855528403323,0.0022519255388734,-0.0300836997040717,-0.00090073897997,19.5664759281014,0.752852105464527
0.0912244462505932,0.0060926160758797,-0.025901229415185,-0.0079067062385623,0.0830105386508157,0.0032570031906299,-0.0358862975316916,-0.000206408778462,19.2851717229367,3.06129248274487
0.0875284388061412,0.0025412158810091,-0.0348683060713271,-0.0044450965725014,0.0817001851136483,0.0023087233666801,-0.0407409841540629,-0.0034395761875018,19.9999999999998,1.21414726973788
0.0872546470796746,0.0035003543114152,-0.0383600766401055,-0.0074861072084628,0.0814118039143332,0.0028144741516706,-0.0467408082132087,-0.0029612937650835,19.9999999999983,2.09010236869855
0.0860535660621197,0.0055747724487789,-0.0447786914524738,-0.0115656962452051,0.0802082335577584,0.0027778573106674,-0.0521162033254027,0.0001215698115579,20.0,3.23159992218276
0.0846995267389737,0.00305436404314,-0.0492298646335728,-0.007017800594946,0.079515774813043,0.0023668781841128,-0.0553148868715739,-0.0026023578789091,19.9999999999875,1.15709428407932
0.0856793185377575,0.0012845760350174,-0.0537286212434396,-0.0059295744210542,0.0789818702431279,0.0014903286655131,-0.0576810488400572,-0.0078422059186492,19.9999999999998,0.245874365909458
0.0846498060584296,-0.0009718927523071,-0.0576768156889427,-0.0081753281813592,0.0754869132689035,0.0021612050101637,-0.0601648312751171,-0.0134059709073792,20.0,0.537383530620467
0.0828547928119404,-0.0021589258051029,-0.0619728385233038,-0.010054759596568,0.0746457215434489,0.0028567108512898,-0.0621487773929041,-0.0176694067338752,19.9999999999991,0.804603991429822
0.078424039785214,-0.0031847594884046,-0.0638577656617445,-0.0126654806500352,0.073807104993708,0.0039606527135584,-0.0656402946708114,-0.0215131185744105,19.9999999999989,1.61079039449199
0.0779961171553177,-0.0011352272979325,-0.0675050326847899,-0.0158885044129182,0.0724394435024023,0.0029908571577155,-0.0691131527456659,-0.0208038438784157,20.0,2.6404629789616
0.075894847376621,-0.0005154892927468,-0.0691806758531212,-0.0177829588107385,0.071119001207148,0.0042844800605576,-0.0735132850890692,-0.0196394100101963,19.9999999999798,3.29128918080251
0.0742852164350008,-0.0005470216876998,-0.0732517307753633,-0.0166261276641877,0.0692942940534741,0.0025963601717647,-0.0781257717815005,-0.0216522523352315,20.0,2.64282675671259
0.0717797369286771,0.0006119126200648,-0.0766286551725041,-0.0189835750612601,0.0693966568742666,0.0029357025206586,-0.0833776603163627,-0.0203811567107537,19.9999999999991,3.38783528377016
0.0711822261797038,0.0008006163110069,-0.0801123916059107,-0.0187689364075068,0.0688907553658714,0.0031798407282356,-0.0862494333133944,-0.0186484549099663,20.0,3.08998370586734
0.0709753466562915,0.0014426874000783,-0.0852979880848438,-0.0184996178407619,0.0679553672158823,0.0032401449120347,-0.0869760090705204,-0.0178370597851699,19.9999999999998,2.6737384621002
0.0689257678044405,0.0024132121904449,-0.0875792724981928,-0.0201669891386461,0.0669169688567185,0.0030635137219751,-0.0887193122299348,-0.0189783400832208,20.0,3.23299696738177
0.06952108244568,0.0015949506771524,-0.0913606568825668,-0.0148623817246094,0.0647316090410606,0.0008978589891932,-0.089569584626255,-0.0236910245342954,20.0,1.04144235882822
0.0676530391485713,0.000935096753633,-0.0928671802100508,-0.0185960529882558,0.0629322439524406,0.0026271447687808,-0.0916499269031334,-0.025001535436336,19.9999999999966,2.20364479381321
0.0643293047625546,0.0027806727105036,-0.0933191347860664,-0.0274123709556384,0.0621323407766255,0.0028316231618081,-0.0959195531654372,-0.0187823025523734,19.9999999999976,5.46494634656114
0.0644589001144925,0.0030449507200191,-0.0988049562438767,-0.0234289324845052,0.0606050200435196,0.0017304104717507,-0.10079676630785,-0.0165923165031176,19.9999999999976,3.71297944262596
0.0640502403492271,0.0031236412000852,-0.101171885153462,-0.0214498070900969,0.0586740905755048,0.0009813065179927,-0.103772150063087,-0.0154013113278103,19.999999999994,2.88140915100527
0.062709945303973,0.0017950180904219,-0.106076836219163,-0.0207473317171259,0.0586728445640535,0.0009202815713265,-0.105460137603737,-0.0184464543793758,20.0,2.19331770204178
0.0614317853427541,0.0005188614016327,-0.108047360709408,-0.0222542575113128,0.0578352513723703,0.0004049864446046,-0.108386570399101,-0.0208432010074859,19.9999999999999,2.48268201787923
0.0601448393893475,0.0004454256131825,-0.110165968743816,-0.0213100224109455,0.0570885448920604,-0.0006592206779969,-0.112458834698791,-0.0217974297245103,19.9999999999995,2.03923750777776
0.0581390570436505,0.0004817986361045,-0.111154517518441,-0.023508413479379,0.0559165008072888,-0.0014512117212853,-0.114598685690978,-0.0207652769935019,19.9999999999994,2.7878949264292
0.0560330807987224,0.0005431957249282,-0.111385942141041,-0.0243781897345486,0.0546114603532453,-0.0007600167910986,-0.11915120663002,-0.0210988810986562,19.9999999999999,3.14699497306559
0.0561591078366515,-0.0002241630657674,-0.115192915998323,-0.0233436374165347,0.053526403774483,-0.0008936481412615,-0.120031092153943,-0.0232227196994259,19.9999999999999,2.42969530898539
0.0555304739224463,-0.0005431490236409,-0.119064129850989,-0.0245192469419909,0.052615376846731,-0.0028902396046383,-0.120721259500505,-0.0260803057963677,20.0,2.5297009938338
0.0547238939620994,-0.001009736752376,-0.120319208871885,-0.0233802511130068,0.0516660094484348,-0.0044546746869795,-0.122104385888393,-0.0288314919575043,20.0,2.03111728726271
0.05309136678607,-0.0018899621525774,-0.122918473666482,-0.0258407220018061,0.050471350905741,-0.0051048738526212,-0.123437067965493,-0.0292918020925508,19.9999999999995,2.64753020748595
0.0501589942451624,-0.0010062476889219,-0.123516028396996,-0.0309535374632997,0.0497073228415303,-0.0044557996770629,-0.125105332594261,-0.0246048798186668,19.9999999999994,4.53168843291164
0.0492661737066919,-0.0013909506473602,-0.126673556645542,-0.0262558219022957,0.0485871476677092,-0.0039241699928359,-0.125296787934198,-0.0245340554927924,19.9999999999999,2.68738357404532
0.045990115160268,-0.0013684643823737,-0.125377886248253,-0.0284656569003474,0.0484835471915026,-0.0015935061808836,-0.129101003008378,-0.0228502658524354,20.0,3.65626615211278
0.0446248745989447,-0.0020417242202979,-0.127049397038362,-0.0274465008224916,0.0469720018116494,-0.0042469751076809,-0.130691085395623,-0.0215469256839679,19.9999999999956,3.16717533464127
0.0445751982605222,-0.00177759392866,-0.130979961196689,-0.027079232422053,0.045855780587532,-0.0048702127794269,-0.130791641139988,-0.0197809264812409,20.0,2.77165823367674
0.0427521728319654,-0.002683623327459,-0.131176131498591,-0.0252771109045995,0.0429064233614098,-0.0051321143486448,-0.132447557628531,-0.0219729499450001,19.9999999999999,2.12144773644131
0.0415892566113265,-0.0030779218794113,-0.133016101894136,-0.0282696117188644,0.0420260860744355,-0.0060879532669829,-0.1331005717966,-0.0220223676925145,20.0,3.0058141491729
0.0410886580172441,-0.0033549761128312,-0.134749094559659,-0.030469855711399,0.041532507942126,-0.0069406910486049,-0.134374629015401,-0.0198650717045603,20.0,3.61598086617461
0.0401171692202011,-0.0030850218089165,-0.135330004767918,-0.0285095214007942,0.0415846863491395,-0.0057246512535374,-0.135632820844762,-0.0192789545119752,20.0,2.9640256825672
0.0385823055702547,-0.0031648266563178,-0.134561509977561,-0.028167599306482,0.0425410061326244,-0.0057995682614376,-0.137482659010832,-0.0190138634122623,20.0,2.95233672620806
0.0381771350624741,-0.0038174359771758,-0.136696227682858,-0.0255446898190775,0.0399453295908263,-0.0054507497801776,-0.138100472960677,-0.0212442799405733,20.0,1.84973594052892
0.0366421164702912,-0.0040645805468655,-0.136336620820912,-0.0294872144664978,0.0387667828691228,-0.0061332492210562,-0.139982874034721,-0.0203914677687843,20.0,3.25115033838507
0.0350075186365483,-0.0048311496212377,-0.13755481356717,-0.027072190680564,0.0360549053099734,-0.0057515833858314,-0.140357639308883,-0.0216134166983345,20.0,2.32134160274601
0.0348921576211885,-0.0043148063714609,-0.135858777821368,-0.0312139124495058,0.034482525316586,-0.0064039087977358,-0.140165761092059,-0.0200657354058731,19.9999999999999,3.91379870909682
0.0349198314421019,-0.004463361483579,-0.138885898664469,-0.0310493244373207,0.0325791589045056,-0.0056215546569174,-0.140756165170631,-0.0180973130721023,20.0,3.6138203949109
0.0342251978657458,-0.0058671139499926,-0.140998963806191,-0.0284843986838383,0.0324468694126948,-0.0048011235116685,-0.142239419621794,-0.0183958854769148,20.0,2.47162161396279
0.0332480438171646,-0.0080030086590687,-0.141125080951496,-0.0257983158330516,0.0314925423570131,-0.0047876145679892,-0.140367793417674,-0.0226837133417629,20.0,1.3789683879361
