q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s
0.0906685376682341,0.016109709091868,-0.008392440436069,-0.0063556921893451,0.0873,0.0,0.0,0.0,0.0,0.0
0.075832944749436,-0.0122430005283752,0.0203018420027861,-0.0071864614726828,0.0860370361630092,-0.0005470393599721,-0.0114321895392153,0.0071695749452427,2.664467659156,0.887559083586865
0.0717420881105972,-0.0094239071140912,8.47103147765173e-05,0.0154236233035063,0.0856596732754097,-0.000175759927593,-0.0131557329461682,-0.0057136948395865,7.78540024659199,-6.66388874940702
0.0738912552292847,-0.0090519238532312,-0.0102006369135841,0.0039815279614805,0.0860921623984399,-0.0001493215674029,-0.0178403430548933,-0.011691203507995,11.6848457106339,-2.57422565701201
0.0809846646298433,-0.0084488479119531,-0.0175622189618137,-0.0050547552417152,0.0849845644160725,-0.0009394080970938,-0.0214121381778451,-0.0123980234399678,15.1628065177908,0.658660712896555
0.0792679761615593,-0.0068071317570632,-0.0221843126370396,-0.0070165258777288,0.0856350525023774,0.000773969981432,-0.0239585069875238,-0.0112949436228734,16.5075853866928,1.53524755270515
0.0766092416489418,-0.0036289964352372,-0.0243000583061058,-0.0103533385078046,0.0863867975449202,4.9259093396067e-05,-0.0305457015603042,-0.0080909069415473,17.0222194665511,3.03678627119535
0.0785608265852121,-0.0051136848456305,-0.0278547736006244,-0.0013587373517156,0.0869629299664888,-0.0002214126320719,-0.035265461102893,-0.0127217794693928,18.0321001145658,-0.256736979210316
0.0781234906273347,-0.0035610950172957,-0.0320352274379872,-0.0069707806848095,0.0857514541236861,0.0002186971358778,-0.0399467247290634,-0.0138113498394145,19.5159268079734,1.8847918443246
0.077675993829728,-0.0017063040574603,-0.0377737566067401,-0.013505231809579,0.0850303382739236,-0.0004169425039677,-0.0457526658203444,-0.0098215747609549,19.9999999997135,4.03016705954106
0.0751046714968243,-0.0020624913936182,-0.041051318003785,-0.0093059992634104,0.0846819580772056,0.0007724780868737,-0.0505606277600146,-0.0095251893133432,19.9999999999654,2.40936729886344
0.0760182170915951,-0.002274952390724,-0.0454179332459815,-0.0080081828783402,0.0836881457748994,-0.0007325002765684,-0.0538710708521807,-0.0110903240905452,19.9999999999683,1.58811260299548
0.077387193923624,-0.0011815917761731,-0.0515176801372145,-0.0123103758737057,0.0837609095122801,-0.0013806238074712,-0.0576914783840296,-0.0096861398817595,20.0,2.64771957136637
0.0774187799394403,-0.0016833739866339,-0.0574802201824176,-0.0104731112065352,0.0826211171300774,-0.0033168578019595,-0.0614825290717373,-0.0120549253479432,19.9999999999999,1.5223860962908
0.0791442706256856,-0.0016876033499028,-0.0631822100988619,-0.0094126779958886,0.0810683487599362,-0.0031054154327531,-0.0662756262963153,-0.0152416508559495,19.9999999999848,0.668690226484195
0.0779659878250934,-0.001560515070017,-0.0669380987982987,-0.0149239728030704,0.0820968805787047,-0.0035952560824423,-0.0710071197810244,-0.0137661022657378,20.0,2.3158370133102
