q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.0882673333119002,0.0010463022759998,-0.0115288062366625,0.0171476068476181,0.0873,0.0,0.0,0.0,0.0,0.0,0.017824997748042838
0.0869971262546819,0.0061613453570313,-0.0167534637044261,0.0020849239394966,0.0852906055246369,-5.91403081950425e-05,-0.0045547676335462,-0.0037935317733868,15.5588787599873,-0.460333999313747,0.0029341698959027985
0.0788750239061035,0.0038921154259866,-0.0093189921889427,-0.0050676926005685,0.0864806374879126,-0.0002119255473115,-0.0093106771949315,0.0012421265821138,12.4885503430018,1.83431896422974,0.012118470320217607
0.0826505404248542,0.0033617096593176,-0.0103171295841524,-0.0054091203172319,0.0866854085029712,-0.0018829227996764,-0.0160994397764677,0.0057112685035243,13.2505809425332,1.88949449466003,0.0122209628122175
0.084968009611225,0.0046901358045706,-0.0164177723732321,0.0013531229646476,0.0867968293433386,-0.0020298537497178,-0.019844489310945,0.0038596382119823,15.2213497386489,-0.3379667396378,0.004411192344551643
0.0809320578582227,-0.0016166802990645,-0.0162004597280459,0.0038427863934614,0.0854285015740226,-0.0002027112926813,-0.0239762246075652,-0.0026419339939767,14.5059891160905,-1.80614240422167,0.0003424806939750943
0.0808047596089546,0.002228116852219,-0.0211636466367643,-0.0057044761586712,0.0857991848072849,0.000438419302835,-0.0289410606238962,-0.001329598340586,16.4428427309677,1.94117643279706,0.008692720529956649
0.0788192250330924,0.0015324595330967,-0.0260598713900128,-0.0051662983031956,0.0839018189635086,0.0005239608459132,-0.0343505734909568,-0.0022978691600305,17.7222990266562,1.71625054483553,0.006599603014709876
0.0795398868017556,0.0022167515286905,-0.0331925866046618,-0.007912648627791,0.0827706160527962,0.0009111755887894,-0.0392214426608737,-0.0006439104391073,19.9999997032937,2.74044427666693,0.007204426227308485
0.0774065586853251,0.0011646048052471,-0.036888610179408,-0.0054889314954054,0.0840621942545748,0.0035364487026131,-0.0447040328993177,-0.0027491160980639,19.9999999999973,1.63268016651381,0.003620536496358832
