q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.0851566497287084,-0.0178340872430882,0.01302221338412,-0.0028547479599868,0.0873,0.0,0.0,0.0,0.0,0.0,0.017824997748042838
0.0770677510418409,0.0018026308691697,0.0022272529384364,0.0077632431849569,0.0869978702688163,-0.0010986501468659,-0.0061650157381537,-0.0034267915929453,8.16034550467427,-2.91605606375368,0.0029581804339711857
0.0828667487767652,0.0044016531488739,-0.0010285305242758,-0.0092641219781615,0.0866961488403562,-0.0019818018694047,-0.0146576838161658,0.0036850242747959,10.5029150674,3.29995878305935,0.019022653371575417
0.0842907283994891,0.0015337387930522,-0.0157476736983096,0.0013604779548733,0.0861286832736777,-0.0005507781287875,-0.0194698856875531,0.0015740079266345,14.8879377475721,-0.646550384873947,0.003281498093554985
0.0854555322158753,0.002493518528402,-0.0191608896955769,-0.0040208054586627,0.087321176503545,-0.0003531039025085,-0.024910559541951,0.001009361824895,16.302002636762,1.34529845298432,0.007696209062212729
0.0866303433160574,-0.0002542522102875,-0.0224510177943308,-0.0016959237835707,0.0870804657376323,0.0009618093080765,-0.0295464798622317,-0.0005727288534044,17.3557392038227,0.272544291688234,0.003476129316508376
0.0855460287228285,-0.0026043229702336,-0.0302824608285629,-0.0028580454257881,0.0867920580696543,0.0005150374786716,-0.0333379066997389,-0.0055276021076782,19.7027571311892,0.493115200138014,0.002281376662456871
0.086230618996399,-0.0015897001728384,-0.0327644989360802,-0.0074240846628913,0.0880571223676839,0.0003217147675887,-0.0366579436840741,-0.0061847318465498,19.999999999986,2.03701323140301,0.006480943987976105
0.0850152569890682,-0.0003813133873235,-0.0386808025612907,-0.0098084263199287,0.0879478518277483,-0.0004747256662958,-0.0412911933088842,-0.0062926217922451,19.9999999999948,2.57255870477831,0.008200070434916232
0.0829809844681195,0.0002177178547881,-0.0424200250862909,-0.0120058759349975,0.0872904874045688,-0.0010403573192918,-0.046837085879021,-0.0034442670785684,19.9999999999981,3.1664308080564,0.009938021210707889
0.0829139950991639,0.0005522024060498,-0.0450400994984672,-0.0103346351182062,0.0869700536116419,0.0005115912842167,-0.0507698935439461,-0.0022375286292118,19.9999999999937,2.43263466735076,0.0073011784902608816
0.0844911836732783,0.0005667452462899,-0.0511607795203622,-0.0093862138458748,0.0856817810875418,0.0011275899744411,-0.0555670504503104,-0.0010230843511742,19.9999999999999,1.59256954462805,0.004561676366147502
0.082918608665766,-0.002398788701224,-0.0548214521611867,-0.0072250770586798,0.0847795796606477,0.0011750444389787,-0.0570750749072074,-0.0044057408783559,19.9999999999999,0.356705269263955,0.0011194253965196711
0.082294040371891,-0.0037809832723104,-0.057775463520028,-0.0060858473964014,0.0847399195763297,0.0018500995064707,-0.0591555326238721,-0.0089917752887656,19.9999999999927,-0.362572321929029,-0.0009164322026064112
