q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.092669329172389,-0.0001519063676221,-0.0088502535250284,0.0017158202680141,0.0873,0.0,0.0,0.0,0.0,0.0,0.017824997748042838
0.0870461695016841,0.0071008193235767,0.0038906518125891,-0.004509336229327,0.0879838278314447,-0.0004003828896923,-0.0063608021853085,0.0066998479359843,9.3130386459407,1.85061683441961,0.015338743338269152
0.0902701584742722,0.001278176654074,-0.0036664774718226,0.0071957892569452,0.0871362288418586,0.0003884048145828,-0.0103050953065547,-0.0006911604648963,11.5761760087157,-2.80192371774937,0.0002033899568188077
0.0943598978098437,0.0001181255752408,-0.0142382918565879,0.0033044153932422,0.0878779621685795,-0.000593444474543,-0.015831820337633,-0.0080859403045761,15.503754443947,-1.51897059354247,0.0008781495986907869
0.093608262576493,0.0013077160626449,-0.018084924125746,-0.004316335708392,0.0863655000936026,-0.0012833382585641,-0.0213323824526324,-0.0075746819561418,16.9121038393341,1.29158194312129,0.007150193641611766
0.0923751154985739,0.000405977821529,-0.0207526507878877,-0.0044336030583709,0.0870938731891317,8.66181901982709e-06,-0.0264382369117533,-0.0093855279208895,17.5994753721043,1.26333238712622,0.006240738396850744
0.0909313766366549,-0.0012697983983516,-0.0285608329691455,-0.0019364872399602,0.0877618592856897,-0.0009899022624768,-0.0298949440744295,-0.0158990373374246,19.7771276921703,0.266953113483353,0.0022645197409941497
0.0902347006664753,0.0002869554370069,-0.0312165006780561,-0.0076053256311199,0.0866753305706013,-0.0015763860527704,-0.0349998920737701,-0.0139150957103423,19.9999999999754,2.25421851614306,0.00741350933934505
0.0901080230986856,-0.00040803616971,-0.0356367976086589,-0.0043408919607543,0.0849280480752205,-0.0033307464451745,-0.0387853081060908,-0.0179556071291609,19.9999999999462,0.756501904335622,0.003544836429021887
0.0907211830877816,0.0013879702129825,-0.0410616447419997,-0.0123192304598125,0.0831576486351794,-0.0040842347312322,-0.0442945004731679,-0.0156589246798694,20.0,3.21395701309666,0.010254934405993593
0.0885986749738362,0.0012896973712641,-0.04582899692415,-0.0107539156455878,0.083720608304175,-0.0031690422639123,-0.0499024936727208,-0.0138566953850115,20.0,2.38537267058543,0.007708984339208614
0.0866120507359122,-0.0003256684130414,-0.0502680837334555,-0.0103535370329231,0.0832723247360398,-0.0019048509137613,-0.0554242756458524,-0.0120947270377431,19.9999999999999,1.83175537897837,0.005686202533300197
0.0861167420098287,-0.0009912636625873,-0.0555073623812229,-0.0094612656547123,0.0832647385899364,-0.0011174766381024,-0.059511086224528,-0.0135277444411047,20.0,1.08643008601903,0.003430264012179978
0.0848639647524478,-0.0008841460377765,-0.0586704017564624,-0.0105497805469813,0.0839689648779298,0.0002330664524459,-0.0655657956000433,-0.0152543641290941,19.9999999999999,1.27201285899393,0.0036480719850147075
0.0841794201469301,-0.0013841636612971,-0.0645466396562502,-0.0110277878305055,0.0826768698816711,-0.0003451756325639,-0.0688307730396221,-0.0168746493215725,20.0,0.967597736853968,0.002768620138085684
