q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.0949383295349327,0.0092915426983573,-0.0291853986008611,0.0165205295374949,0.0873,0.0,0.0,0.0,0.0,0.0,0.017824997748042838
0.0921499023954186,0.00441715434614,-0.004093319024896,0.0046279217796769,0.0859663176586735,0.0011230278096207,-0.0032819848459692,-0.0048161291226377,12.0637587854078,-1.60377125880766,0.002466095965006187
0.085472929587869,0.0014757188229824,-0.0064253093016591,-0.0064626231446147,0.0866854635748951,0.0018437292931089,-0.0090467482624521,-0.0006928434516043,12.368241854477,2.04537278962871,0.012189555126685547
0.0858743903231717,0.003095422958366,-0.0116225476173686,0.0021336721541333,0.0847770460792634,0.001853798769815,-0.0134044389821257,-0.0052494507197839,13.7690911339393,-0.792626341542189,0.002803121914054224
0.0865826023870559,0.0017023963650929,-0.0133975952640061,-0.0020185501846192,0.08481122556739,0.0022177682507922,-0.0182229650184407,-0.0055897824764042,14.5386434559143,0.534377702271627,0.005620536774546611
0.0843280211891771,0.0031210444052135,-0.0157174950327265,-0.0036949037087844,0.0839070850461234,0.0021713993978052,-0.0239641355271402,-0.0059041835148396,15.0830821585663,1.28132547146682,0.007058265833052513
0.0837522418857447,0.0035579027173658,-0.0222487841021052,-0.0033209026768382,0.0848567765235603,0.0021235754484823,-0.0279262304289852,-0.0064089726567742,17.0639057199761,1.22492858087193,0.005479291342557824
0.0831465567363676,0.0026143354067951,-0.0264234919440605,-0.0034469613555672,0.0839673159628689,0.0001335470797299,-0.0319577923165782,-0.0089667624761602,18.2984444135067,1.19949115578945,0.004853495086143044
0.0818007558936087,0.002317824815003,-0.0276298173644509,-0.0044977135913663,0.0833913530718664,0.0009714939742248,-0.0372617392471889,-0.0091832335988537,18.5533753643398,1.5512385678597,0.005227688498378038
0.0836358035849546,0.0002877835791754,-0.0356986593855676,-0.0005869127591172,0.0845237370703372,0.0002306836998912,-0.0415917366169798,-0.014956586141008,19.9999999999917,-0.245230978000237,-0.000194150117405383
0.0843032176611119,0.0017469630407863,-0.0397715113962594,-0.007523192671008,0.0843460156909739,0.0001342954197843,-0.0465368221373988,-0.0143376289394007,19.9999999999747,1.9357499447246,0.005540625445955108
0.0851819649230463,0.0008192816212445,-0.0437174413564655,-0.0078341975653895,0.0839965493691403,-0.00037889268431,-0.0494625132450036,-0.0156548492876973,19.9999999999985,1.62592340878699,0.004791392019049898
0.0838766120936091,0.0013710409771545,-0.0477480527005079,-0.0118230444981572,0.0829913354286595,-0.0017607342513736,-0.055745098049329,-0.0142049819966344,19.9999999999999,2.7780105246373,0.008213589708508308
0.0817329916244051,6.06380948600233e-05,-0.0513451970715721,-0.0103009207470873,0.0806088488990324,-0.0012008226384536,-0.0604885378426912,-0.0131080126241854,19.9999999999996,1.93981206693889,0.005242172366942631
0.0798951707273153,-0.0001055155798643,-0.0543789268626056,-0.0100079762162127,0.0805653491009382,-0.0009070875047723,-0.0651923109205785,-0.0154584523003568,19.9999999999999,1.65949394672395,0.00438170946540631
0.0786866142824636,0.000391348136388,-0.0585154090167024,-0.0112966093254258,0.0794524356356812,-0.0008994433343253,-0.068604747419851,-0.0176269544248316,19.9999999999897,1.87473541594435,0.0047461535136625755
0.0786572669779338,0.0006508576089056,-0.0635779133983338,-0.0130318300095942,0.0800864847486363,0.0006996881471859,-0.0718061915032003,-0.0188384715878207,19.9999999999992,2.10841944052228,0.0050062621503787685
0.0772436460375586,0.001888143424652,-0.067769287139105,-0.017922398426295,0.0784236272980584,0.0009041758683946,-0.0773425665159408,-0.0169779246862439,20.0,3.62371684186699,0.008832855021217488
0.0774882827747838,0.0020821556256725,-0.0724160396625198,-0.0166672605013821,0.0776410969600307,0.0010970761616893,-0.0818477998023662,-0.015896150465348,19.9999999999999,2.85411439754753,0.00645059609231356
0.0777768889308651,0.0008776377951269,-0.0785640502616892,-0.01376118115442,0.0779507683827897,0.0029119524811793,-0.0853294866794182,-0.0189461264438043,19.9999999999982,1.2756465967565,0.0016984029666581976
0.0781490338019257,0.0007259664114448,-0.0833839449120486,-0.017569472963893,0.0778673935507883,0.0036890511032446,-0.0904311107717009,-0.0188626509264394,20.0,2.18158264211401,0.0038479536607406253
0.0782255880242852,0.0014552928148773,-0.0887749754389281,-0.0180223451100614,0.0785937475025625,0.0030482110540724,-0.0936666778660471,-0.0191370601891182,19.9999999999982,1.99398295461275,0.0036819131979629
0.0765679213695973,0.0027084368117704,-0.0906227647174851,-0.0215873268991977,0.0789430081940012,0.0014807998250438,-0.0970482636579448,-0.0177492186246933,19.9999999999977,3.24508006243602,0.007676583037968829
0.0756108334291682,0.002561100875801,-0.0966445518631018,-0.0199033881521669,0.078931950409497,0.0012987521011634,-0.102962184045305,-0.0182853849886125,20.0,2.23578494416964,0.004941206290824144
0.0752774865626475,0.0016744427144021,-0.102474099097493,-0.0201613680353043,0.0788384114281812,0.0017202593911864,-0.106082130983114,-0.0205754310655513,20.0,1.81137704509378,0.003647199623874167
0.0735886873203974,0.0006744779422873,-0.10395359911649,-0.0227314238773069,0.0775348592962614,0.0007017532141926,-0.110118210919507,-0.0212308821882133,19.9999999999989,2.54083366300893,0.0056898332501367525
0.0731156918358793,0.0006625899571016,-0.107343315712852,-0.0224824594005904,0.0758407903781679,-0.0016456683991492,-0.114034371872744,-0.0229602355262646,20.0,2.21525627905383,0.0052040444727811256
0.0713781303260699,-0.0002633102675039,-0.110384194160638,-0.0225130102979001,0.0742917903531454,-0.0017752149662949,-0.118537364974702,-0.023683623775646,19.9999999999983,1.96989908181657,0.004273118395873079
0.0707070872735569,-0.0005998960302132,-0.114349478012825,-0.0239726781681458,0.0739512274498499,-0.0031196913968495,-0.122297098218236,-0.0236570327646142,20.0,2.15950055561819,0.005145171454239428
0.070670031875952,-0.0010058728069446,-0.119934084851793,-0.0235756882159213,0.0715723671432269,-0.0033995079311504,-0.125482633236033,-0.0252428162834929,19.9999999999986,1.56516859146268,0.0031550116832406824
0.0690651764258381,-0.0021590845161443,-0.120767268089308,-0.0229597586237234,0.0708398585702071,-0.0044028261924596,-0.12928180720453,-0.0273488302123118,19.9999999999982,1.24024186538593,0.0024517624260606725
0.0686152617590742,-0.0012962587618374,-0.123668114644718,-0.028755348735407,0.0692944684110987,-0.0040891782533471,-0.133127416030647,-0.0244255457932907,19.9999999999996,3.09287400032918,0.007132116710384869
0.0683263123131266,-0.0032420180697475,-0.128514560017919,-0.0241130246163316,0.0657003146739899,-0.004009475993434,-0.135790591492361,-0.0273541329210566,19.9999999999997,0.971606335309787,0.0006331230948662154
0.0664189286646105,-0.0036390778692116,-0.130369064404843,-0.026607257048937,0.063953363607514,-0.0038632362900861,-0.137486111666285,-0.0277265635532387,19.9999999999997,1.7109534371471,0.002209475644260322
0.0662453029644884,-0.0040275504848489,-0.134116418454861,-0.0257516498603515,0.0641386820220924,-0.0040122161891145,-0.139108633777624,-0.0300718343317643,19.9999999999997,1.10564581694445,0.0006857672099577786
0.0640448137082667,-0.0041681368773748,-0.136281510026646,-0.029333210298716,0.0631557949971796,-0.0033477300059229,-0.143149984303014,-0.0288290911980651,19.9999999999996,2.22644912780293,0.003283478243577632
0.0618025454246256,-0.0044417637438305,-0.139595547574001,-0.0298225677281067,0.0613621262338108,-0.0034929019735859,-0.145765621567654,-0.0291478750040842,19.9999999999995,2.19572050833796,0.0028940487281122933
0.0606943409480608,-0.0048583981132311,-0.141666098795147,-0.0307713060369248,0.0624939362393688,-0.00362710864099,-0.147955796856897,-0.029829265975175,19.999999999999,2.36213612148222,0.00360993896604234
0.0594580648566638,-0.0045075706396932,-0.145294883613089,-0.033857471525392,0.0597901694793677,-0.0036596748024759,-0.149175049149297,-0.0288472304812527,20.0,3.21598710066326,0.0054408251726536135
0.0588921255501015,-0.0046910241878226,-0.148234764595965,-0.0295660622510848,0.0588314003349437,-0.0052714343638365,-0.151705132279773,-0.0323046907556955,20.0,1.53413761417551,0.0011742513810419199
0.0571443624583192,-0.0051310119762869,-0.151219651630261,-0.0320975311190351,0.0570061511164098,-0.0059005110512334,-0.156584233504565,-0.0316657491682615,20.0,2.19101434673551,0.0027765859189328467
