q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.0785281247820485,0.000575439700104,0.0081091385504481,0.0090729325755594,0.0873,0.0,0.0,0.0,0.0,0.0,-0.0017379596558382592
0.0954154434989102,0.0014215355346786,0.0013707892320152,0.0250475503982067,0.0890516440535958,-0.0002052599701236,-0.0011620322407835,-0.0203713474236635,9.96317601753584,-9.09982208619709,0.0082071502852829
0.0891079967253535,0.0073697043601565,0.0054679944689561,-0.0026553518078709,0.0882011114755898,0.0002352298895541,-0.0070903773308474,-0.0155225372453408,8.99609812010567,1.20887755549162,-0.0007580593671763943
0.0829474290644244,0.0109658695710364,0.0001121300689341,-0.0058986501896392,0.0900572806508447,0.0011610912565099,-0.0147140438359656,-0.0094103158265153,10.1236829970726,2.74989483153775,-0.002086400198397288
0.0875799351351262,0.0075273385618943,-0.0095857805180895,0.0018347658628311,0.0922007188316718,0.0006154561992364,-0.0211345531015698,-0.0109029461623471,13.3986109811386,-0.27572657418601,0.0017584356357214274
0.0887124079587829,0.005888620649154,-0.0149152054976587,-0.0014965841692462,0.092158006395445,-0.0001639089205971,-0.0266098383845404,-0.0118543858906047,15.304082772389,0.753680825481695,0.0010915452090532196
0.0857583574168069,0.0039681590691203,-0.0187647699272961,-0.0003304928024375,0.0910058492205802,-0.0016182643266153,-0.0315990625941758,-0.0129771612816472,16.1023696281329,0.189906597199254,0.001662272992710356
0.0844131394517917,0.0020839312750888,-0.0244023843140623,-0.0030397970048155,0.0924116867417862,-0.0021295147525348,-0.0371230368330416,-0.0144556926936104,17.789254166647,0.990032734573489,0.0011766924125575413
0.084772752353437,0.0035103378485525,-0.0281720778380759,-0.0091363986349274,0.0905817956918455,-0.0005172479525278,-0.0439915814455827,-0.0117766653984437,19.2527542278242,3.28355925778756,-0.0005833608873322811
0.0876644996862403,0.003276954307314,-0.0374129630600129,-0.0067297265692343,0.0913563107264467,-0.002261469313277,-0.0486178349663231,-0.0120138801797742,19.9999999999981,1.86782807768411,0.0008158656588020594
0.0893481796920057,0.0036396919906669,-0.041802113074458,-0.009369865553204,0.0916917053706654,-0.001507692658285,-0.0536988915511676,-0.0110343942005384,19.9999999999917,2.41144891580868,0.00035636193719146747
0.09025472692502,0.0031855555822278,-0.04870511851427,-0.0081348573765893,0.0900289359104233,-0.003506747802636,-0.0578142146222238,-0.0112558236936359,19.9999999999999,1.39426997668114,0.001153684377082038
0.0904790287639597,0.003780592195972,-0.0538955075476117,-0.0142648921101458,0.0881668443767925,-0.0030358170212842,-0.0630891541816874,-0.0046161770991037,19.9999999999985,3.13814360830138,-0.0005352523666003628
0.0883644078567087,0.0009634405226447,-0.0586742047397483,-0.008870679893034,0.08983331032756,-0.0042403101864484,-0.0660826991786194,-0.0078356883854435,19.9999999999982,0.749599525245223,0.0016933836828087652
0.0894566390512857,-0.0005814148565597,-0.0635112354566129,-0.0084308415151378,0.0900844185010732,-0.0039412483233152,-0.0696030221334981,-0.011531547696354,20.0,0.0511537823700294,0.0023828529185619027
0.0877068771602526,-0.0016305495622758,-0.0690379788857497,-0.0131368702264284,0.0900347625972927,-0.0053593040895243,-0.0767036218513135,-0.012629536933837,19.9999999999922,1.19986538721756,0.0011153971760476437
0.0880310578731566,-0.0025316658332964,-0.0755732797524041,-0.012410400791335,0.0895101330804393,-0.0053145825205212,-0.0821449484511194,-0.0134169428473395,19.9999999999995,0.362455513970453,0.0019388955307891396
0.0868871022889284,-0.0022468578678099,-0.0804780416463708,-0.0164556921581633,0.0896139430784839,-0.005037215152707,-0.0891621677990381,-0.0138509436787879,20.0,1.43666100395469,0.0009286028308697356
0.0877040523559679,-0.0033915184063988,-0.084683897650124,-0.0143708881134731,0.088340415150479,-0.0053745504893093,-0.0917899595498994,-0.0157225290170924,19.9999999999976,0.272575999371824,0.0020364194736917185
0.0878080187409022,-0.002530578526286,-0.0888463463758508,-0.0185558886474929,0.0880052210044855,-0.0042635121805601,-0.0969915663663936,-0.0156510027081863,20.0,1.46075429587717,0.001030000683031488
0.0858296977905384,-0.0029238044109921,-0.0923170340648576,-0.019097104545554,0.0863595442616357,-0.0032197905885635,-0.102394138288692,-0.0158471685509567,19.9999999999998,1.4151253237332,0.0012335072987531145
0.0851625769609058,-0.0054743190550699,-0.0967925640189801,-0.0132271695447743,0.0859610334153336,-0.003037702354599,-0.104991631975843,-0.0225139024980664,20.0,-1.138888494794,0.003620230471610706
0.0860538332176657,-0.0042175269083934,-0.100854468744351,-0.0218617664169705,0.0847503514241923,-0.0042608396973353,-0.109922482277322,-0.0218854878025393,19.999999999999,1.58270902221665,0.0009676045778526435
0.0845705583759138,-0.0039255680935137,-0.105762114624191,-0.022327638687426,0.0829170123704342,-0.0047944413880329,-0.11411674657324,-0.0240405291368948,20.0,1.44962637012174,0.0010654601689471693
0.082306612237304,-0.0045580884477725,-0.109091875025431,-0.0236762963120066,0.0821712048659093,-0.004372826557352,-0.117909484238461,-0.0238886293253979,20.0,1.67731322093862,0.0009058810872889416
0.0799687266957451,-0.0062455723687635,-0.112707649634197,-0.0240045874209301,0.0813181321231641,-0.0038797101689161,-0.122375918209924,-0.0245567685538792,19.9999999999977,1.43926477498883,0.0012174145391657236
0.0793146479360795,-0.0078459231715016,-0.117145289672124,-0.0219696538183152,0.0801495674533126,-0.0054246894995083,-0.126503073858207,-0.0278787399329695,19.9999999999995,0.283121859315727,0.0021581293272676014
