q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.0756027905604303,0.0144883200134207,0.0099179586707416,0.0021388692159112,0.0873,0.0,0.0,0.0,0.0,0.0,-0.0017379596558382592
0.0915422620233033,0.0111635808466293,-0.0125473010226247,-0.0097798467557763,0.0874734131300337,0.0001595518924861,-0.0063683916982344,0.0080256944819476,15.2544841095767,4.14658183139588,-0.002415207065106889
0.0911172789317918,-0.001482910311665,-0.0104102001563643,0.0107899797170564,0.0873511099204882,-0.0009378508182253,-0.0077278621933301,-0.0035606145084388,13.633348644883,-4.30373741493973,0.005238760473970604
0.0943468654053929,-0.0052200873791161,-0.0107553649356883,0.0011358082285706,0.0879676387045122,0.0001379073856969,-0.0119562421165841,-0.0071467877295112,14.4105769358001,-1.29002354182272,0.0029330119325043425
0.0921630083823506,-0.0033537496001057,-0.0122676239213815,-0.0021583708794957,0.0885340074566134,-0.0006534697817877,-0.0168018171496516,-0.0078989848484866,14.7728251643858,0.0631995586851914,0.0016481417074070185
0.0903814639263591,-0.0061563967367527,-0.015164289402343,0.001128247397009,0.0878243890884499,0.0014035643370005,-0.0210253343659816,-0.0132738204752814,15.3219619514637,-1.34059056867317,0.0033112435971778876
0.0903743383375171,-0.0022187941641797,-0.0189983808682064,-0.0095721199479556,0.0890150697920479,0.0008491375129991,-0.0278515593234604,-0.0096245964944539,16.9594205972663,2.81365517774466,-0.00043507881355157256
0.0918582859893181,-0.0003432678075303,-0.0265717519947952,-0.0071377339815615,0.0893271157409577,0.0008513718621844,-0.0328205466163463,-0.0091463473285089,19.4559812521679,2.16875744131869,0.0008178460313974213
0.0876435914097455,0.0007774991510024,-0.0292108178033157,-0.0080368164705151,0.086620578970246,0.001996610021285,-0.0381816505860081,-0.0072203034772045,19.8401540619802,2.62412694576916,0.0006442871774846228
0.0874872046764709,0.0017748315562,-0.034690110668234,-0.0071778423081595,0.0845321601264161,-9.72494339847763e-05,-0.0446171538356149,-0.0069550421721324,19.9999999996934,2.08914128836613,0.0009898086891232912
0.0886739253439908,0.0039263539450194,-0.0401734124806572,-0.0110367549668816,0.0842410854666163,4.13107744394452e-05,-0.0508773956310313,-0.0034741128847204,19.9999999999982,3.15303200561853,-6.751749983803413e-05
0.0875249284906643,0.0045844513924542,-0.0457834530224101,-0.0085351473609155,0.0843399185797208,0.0015263632404806,-0.0571478416188051,-0.0046974267906527,19.9999999999921,1.97847546113674,0.0013033696833567264
0.0875849450202297,0.0032340671591314,-0.0528456222719416,-0.0070561808862138,0.0815361418565272,0.0006819143420747,-0.0614848032608261,-0.007919104727928,19.9999999999997,0.811865650366883,0.002359942838269351
0.0874327866316413,0.0023109837279966,-0.0598548518603589,-0.0095428085199457,0.0804166410207987,-0.0006345807798257,-0.065841671982028,-0.0113617887554491,19.9999999999998,1.04801742303598,0.0020026987370292833
0.087211392839857,0.0009200798866736,-0.0649110723572411,-0.008446634458291,0.0801330665959558,-0.0007381935825966,-0.0664133391609901,-0.0164541462012866,20.0,0.169748645127022,0.002807505276744702
0.0863545116772093,0.0005178373199184,-0.067127914549111,-0.0118835750587221,0.0786006198492893,-0.0015050582765601,-0.0698590014031986,-0.0188746820008731,20.0,1.16567059832307,0.0018182337616221298
0.0861402553058707,0.000971110400071,-0.072736343666978,-0.0145556898150367,0.0754223041606079,-0.0024865324192602,-0.0738610693836159,-0.020194993404397,20.0,1.70191900516429,0.0012368785770440279
0.0822152705618298,0.0004678110771344,-0.0769683440952522,-0.0172099930459846,0.075147753727911,-0.0023710551234374,-0.0757844252248152,-0.0190749556240644,19.9999999999965,2.37708430460386,0.0005856883645949035
0.0809899562383202,0.0015236695332595,-0.0795368351762216,-0.0187007445937947,0.074304064548176,-0.003544595648141,-0.0784573211215306,-0.019002693620226,19.9999999999999,2.83287989547237,-1.6278407686332886e-05
0.0782046842180804,0.0003266935513624,-0.0826218528156116,-0.0170065872618292,0.0748423049747113,-0.0030537288499078,-0.0803821632408536,-0.0187048664587741,20.0,2.00798220271199,0.0008747182486738201
0.078851153281216,-0.0005649086026929,-0.0878943189276812,-0.0151388453413815,0.0744540715071128,-0.0037487470327758,-0.0842526925336155,-0.0207121291992734,19.9999999999978,0.866485818056759,0.0019044325456135552
0.078158144346996,-0.0002461131064519,-0.0907190078563601,-0.0183395389026523,0.0740899717929653,-0.0041101017133625,-0.0877559509611504,-0.0216798164723212,19.9999999999974,1.79780818309175,0.0009645603872511225
0.0764488041857656,1.42157325328108e-05,-0.0935775987178291,-0.0215108369687369,0.0739775411992888,-0.0047291392777332,-0.0917519690012964,-0.0205349036357585,20.0,2.74682780103772,-7.597725478237175e-05
0.0747831906910115,-0.0019654729737145,-0.0984763101591161,-0.0176691269845459,0.073009034789638,-0.006093981067407,-0.0952171900960477,-0.0233355427790798,20.0,0.939947774812794,0.0015766451276172596
0.0736191718499259,-0.0020516777800927,-0.0998027193158359,-0.0194050522653471,0.0710057305794678,-0.0064797556596172,-0.100100866383102,-0.0247347670784388,19.9999999999999,1.46395964454024,0.0010541157605584175
0.0729810885151681,-0.0019921102574838,-0.102646303697194,-0.0237784792890015,0.0712575276321413,-0.0044846489671372,-0.104566727015339,-0.0211593968408681,20.0,2.76719738046448,-1.3474244711857837e-05
