q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s
0.0955210056529231,0.0029376418800724,-0.0177637327699672,0.0022029210110175,0.0873,0.0,0.0,0.0,0.0,0.0,-0.0017379596558382592
0.102467944869323,0.0114772514565381,-0.0073842303120887,0.0012878051759135,0.0864487576916935,0.0003873084394659,-0.004936580456344,-0.0016256448194892,14.5180724609243,0.214561306225704,0.001608193444717794
0.0958035989583645,0.0010172667400444,-0.009097954916291,0.000712178306941,0.0867015154977461,0.001370609848509,-0.0089495324201241,-0.0033489723199257,14.1584175005238,-0.552360336586162,0.002367516633218506
0.0962820507349368,-0.0021131273167175,-0.010231690889891,-0.0028143735051498,0.0863069881404676,0.0022313326960959,-0.0154915088254497,-0.0059773199408031,14.6535394653801,0.38577655366079,0.0016996103575466438
0.0914099471875215,-0.0003782410021097,-0.0143892248207775,-0.006856456563116,0.0852333054074353,0.002261944532052,-0.021474416048155,-0.0043108324996289,15.5588091027937,2.01309683641538,0.00031823346266017424
0.0895935193886903,-0.0057182157739073,-0.0218116677070455,0.0035335453137642,0.085465750999264,0.0022303368861464,-0.0227169000434308,-0.0144755560977918,17.2427628239551,-2.1085018399733,0.0044778079082974575
0.0889204661591524,-0.0017664957041555,-0.0235912900786602,-0.0090743911631254,0.0863039188322964,0.0001260518764417,-0.0279952316725218,-0.0124294444012903,18.2232852356547,2.71028201544918,-6.287434526392176e-05
0.0874127853235448,0.0011469867176233,-0.0278863869365563,-0.0094660667920823,0.0850399522215962,0.001799689502751,-0.0330705501130403,-0.0118702744518254,19.451809114321,3.15655735458131,1.2202463447643617e-05
0.086444575606937,-0.0010306116054526,-0.0347643176908809,-0.0037773960460076,0.0851202084371567,0.0012048091595718,-0.0357007284424812,-0.0159345318165716,19.9999999999999,0.697421554548718,0.0024670571935280234
0.0852792121358789,0.0017982693550066,-0.0350019019955315,-0.0102519266803326,0.0856369771619491,0.0010782059033692,-0.0399879792498234,-0.0126874115946217,19.9999999996391,3.19285195080966,5.348156602142161e-07
0.0854307826633001,0.0021377116952323,-0.0388483685848723,-0.0075826169407576,0.0848223040029804,0.0010173660087064,-0.0445844350613555,-0.0124350808515839,19.9999999999991,2.02248503046369,0.0011889256682815158
0.0859548755893341,0.0015925948647429,-0.0418996018350893,-0.0053633268991461,0.0839004985375027,0.0007287896649914,-0.0492379206712644,-0.0165679230838315,19.9999999999972,0.966501906979822,0.0021817699743253583
0.0869248563429338,0.0022722425074482,-0.0456122460196102,-0.0099053845689705,0.0821126660276052,-0.0016077001317717,-0.0548764582749705,-0.0171505512037221,19.9999999999999,2.26330519390671,0.0006697010133012772
0.0851342660260359,0.003144074906539,-0.0504784292963358,-0.0121587600342033,0.081041547010131,-0.0008801261577866,-0.0604699345816285,-0.0154012527197269,19.9999999999999,2.80754260455677,0.00022980744348410022
0.0839580089619302,0.0029623427171242,-0.0556856337871306,-0.0103862860120426,0.0815680362313797,-0.0010143717188387,-0.0644760875558083,-0.0163257947638366,19.9999999999855,1.83399773439344,0.0011803373263951085
0.0828927884997495,0.0023689671152617,-0.0618035369136093,-0.0123150173268878,0.0821032814647397,3.06455569517544e-05,-0.0682471960331169,-0.0166810222483989,19.9999999999998,2.01036824600224,0.001127003520769582
0.0810893874993829,0.0028503117634306,-0.0655844956409398,-0.0151671235307412,0.0812008926448387,-4.25163423703025e-05,-0.0732672661886706,-0.0138013073393238,20.0,2.80484273934652,0.00033776587748802545
0.0828793473537956,0.0018588546944937,-0.0709423131000065,-0.0107171240042659,0.0800502229443092,-0.0015697676252778,-0.0777230113368285,-0.0179697593833929,19.9999999999998,0.727294215756842,0.002199209991479271
0.081914795872986,0.001926264456454,-0.0743341200153276,-0.0161063250062199,0.0793737491736864,-0.0023396556486382,-0.0815182384999532,-0.0172120096722999,20.0,2.34740793179004,0.0005419786864411214
