q1_s_est,q2_s_est,dq1_s_est,dq2_s_est,q1_s_true,q2_s_true,dq1_s_true,dq2_s_true,u1_s,u2_s,COP_s,com_x_s,com_z_s,dcom_x_s,dcom_z_s,ddcom_x_s,ddcom_z_s,dCOP_s,ddCOP_s,dddcom_x_s,dddcom_z_s
0.0907294017080989,0.0093894213757211,0.0099523627485545,-0.0062764757881162,0.0873,0.0,0.0,0.0,0.0,0.0,-0.0017379596558382,0.0015217907710822665,0.9987642727432148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.072693678467779,0.0090791779919089,-0.0142479544550749,-0.0039490133205216,0.0874372193506353,0.0006316659850923,-0.0075975295162243,0.0025634311176416,13.3447513683027,1.99793044238973,-0.0004563953192345,0.001526491109771304,0.9987642655603156,4.700338689037596e-06,-7.182899164348555e-09,4.700338689037596e-06,-7.182899164348555e-09,0.0012815643366037,0.0012815643366037,4.700338689037596e-06,-7.182899164348555e-09
0.0729080453475555,0.0030310641158352,-0.0053053289390816,-0.001416463929894,0.0874150454173071,0.0017757262199061,-0.0133042284792023,0.004475842178757,10.383495377342,0.478811367752968,0.0005580431273317,0.0015302854489419079,0.9987642596844966,3.7943391706038183e-06,-5.875819053535736e-09,-9.059995184337779e-07,1.3070801108128194e-09,0.0010144384465662001,-0.00026712589003749987,-5.606338207471374e-06,8.489979275161375e-09
0.0765549607505905,-0.0015776852513759,-0.016142101476079,0.0013211810123428,0.0857788315365509,0.0019431670619584,-0.0188676855238097,-0.0002433549476479,14.0633426845885,-0.89781511417933,0.0027465953540385,0.0015023753163432316,0.9987643020421452,-2.791013259867631e-05,4.235764861082458e-08,-3.170447176928013e-05,4.823346766436032e-08,0.0021885522267068,0.0011741137801405998,-3.079847225084635e-05,4.69263875535475e-08
0.0767181180178303,-0.0018932358043124,-0.0142563746966877,-0.0017230779050186,0.085815709507429,0.0007409155721075,-0.0233515266989671,-0.0014032972926499,13.5923647867261,0.130533222888985,0.0015367895876634,0.0014986246388577439,0.998764307758335,-3.750677485487696e-06,5.716189854787501e-09,2.4159455113188615e-05,-3.664145875603708e-08,-0.0012098057663751,-0.0033983579930819,5.5863926882468743e-05,-8.48749264203974e-08
0.077609534287416,-0.0007954425936939,-0.0216401664742586,-0.0051422605475473,0.0846552947882658,0.0007426456120221,-0.02932148885153,-0.0004176976793228,16.1567676969861,1.46690184796197,0.0008273692706343,0.0014784029298414577,0.9987643378958035,-2.0221709016286175e-05,3.013746852076338e-08,-1.647103153079848e-05,2.4421278665975876e-08,-0.0007094203170290999,0.0005003854493460002,-4.063048664398709e-05,6.106273742201296e-08
0.0784172048952506,0.000392326725997,-0.0245284343937248,-0.0017446334437648,0.0851684546227957,0.0007078663125718,-0.0337912735579003,-0.0040459707178712,17.0566495300134,0.399457705489546,0.0020515259841647,0.0014872210935397297,0.9987643248052187,8.818163698272015e-06,-1.3090584838337804e-08,2.903987271455819e-05,-4.322805335910118e-08,0.0012241567135304,0.0019335770305595,4.551090424535667e-05,-6.764933202507706e-08
0.0773018348783219,0.00035812675619,-0.0295623060734793,-0.0039638392090856,0.084881175707542,0.0013235587329108,-0.0385014614641909,-0.0064884132962278,18.5879597500046,1.20305332089127,0.00170315913716,0.0014844633210146368,0.9987643288763781,-2.757772525092874e-06,4.071159409591019e-09,-1.157593622336489e-05,1.7161744247928823e-08,-0.0003483668470047,-0.0015725235605351,-4.061580893792308e-05,6.038979760703e-08
0.0791380771610624,-0.0004627447884623,-0.0359139180101458,-0.0040145320835546,0.0854308891329791,0.0013733682137397,-0.0429222918474082,-0.0118019599289838,19.9999999872348,0.984345943018624,0.0022152622663387,0.0014942277991957745,0.9987643143123177,9.764478181137695e-06,-1.4564060402122436e-08,1.252225070623057e-05,-1.8635219811713455e-08,0.0005121031291787002,0.0008604699761834002,2.409818692959546e-05,-3.579696405964228e-08
0.0791256637491588,-0.001140665619892,-0.0409328753210598,-0.0073790336073288,0.0873930165627375,0.000997498561793,-0.0478542942534449,-0.0141587469469555,20.0,1.70856739042826,0.0014472860398357,0.0015270574824258773,0.9987642646795,3.282968323010276e-05,-4.963281774461592e-08,2.3065205048965068e-05,-3.5068757342493484e-08,-0.0007679762265030002,-0.0012800793556817004,1.0542954342734499e-05,-1.643353753078003e-08
0.0775877848588571,0.0001149760644539,-0.0428342559821324,-0.0137463142403328,0.0863489655616001,-0.0002936857800229,-0.0527741972856877,-0.0084908378863179,20.0,3.90792280047339,-0.0009554135731819,0.0015041393507424959,0.9987642994800647,-2.2918131683381457e-05,3.4800564763237674e-08,-5.574781491348422e-05,8.44333825078536e-08,-0.0024026996130175997,-0.0016347233865145994,-7.881301996244929e-05,1.1950213985034708e-07
0.0784566000226793,-0.0021747873811545,-0.0511809116472882,-0.0053962762471646,0.0852263361419144,0.0005359955785123,-0.0553610647830643,-0.0142355234757826,19.9999999999997,0.186522555070688,0.0028550631808821,0.0014876019815526298,0.9987643242433689,-1.6537369189866024e-05,2.476330418499373e-08,6.380762493515433e-06,-1.0037260578243945e-08,0.0038104767540639998,0.0062131763670815994,6.212857740699965e-05,-9.447064308609754e-08
0.0798009213778728,-0.0018427932133667,-0.0552586690478621,-0.010807903523691,0.0816792809601765,0.0007538939961394,-0.0620224889702382,-0.0158314368077757,19.9999999999999,1.7059226222892,0.0015201984964376,0.0014265669760597397,0.9987644132794682,-6.103500549289008e-05,8.903609927113365e-08,-4.4497636303024056e-05,6.427279508613992e-08,-0.0013348646844444998,-0.0051453414385085,-5.087839879653949e-05,7.431005566438387e-08
